time_years,S_total,S_1mm_1cm,S_1cm_10cm,S_10cm_1m,S_1m_plus,S_400_600km,S_600_800km,S_800_1000km,S_1000_1200km,S_1200_1500km,S_1500_plus_km,cumulative_collisions,collision_rate_per_year,cascade_gain_G,cascade_multiplier_Km,collisions_this_step,fragments_generated,launches,objects_decayed,scenario,pmd_compliance
43.1,1390282983.1615891,1358314281.7590196,31200200.84722772,533792.457374047,234708.09796800627,4386561.5345463455,17784116.921428084,825438890.6076689,519668637.12578714,16797358.986094143,6207417.98606482,518597.0,67897.62997713468,2122.2330063296595,9.38733597294297,6728.0,14636136.407130834,675.8114285714287,1521916.7627112765,PMD_95,0.95
43.2,1397732892.196687,1365551469.9367013,31409536.3760535,536688.3393516015,235197.54458079574,4249171.856890836,17669259.58975966,828098283.9941846,524715406.03593415,16794125.602191802,6206645.117726056,525597.0,68821.52060636903,2038.3056486097967,9.136099136053135,7000.0,8980716.003917225,675.8514285714286,1531018.7488193768,PMD_95,0.95
43.300000000000004,1434145326.784808,1401186432.8605452,32172631.125867467,550374.3768673693,235888.4215281381,4116124.117396508,21590158.790947255,842657991.5835704,542784397.0764341,16790782.868538067,6205872.347921756,532633.0,69391.53009661283,2373.756183889344,10.40057879384315,7036.0,37943818.20588746,675.8914285714286,1531543.4377666987,PMD_95,0.95
43.400000000000006,1442927607.638134,1409729368.3931694,32408068.04066471,553784.5374552817,236386.66684479566,3987386.4149536546,21451211.41641725,848929168.1330919,545567081.1907803,16787660.80625128,6205099.67663966,539659.0,71404.23711131934,2283.860099999378,10.271519398964815,7026.0,10361912.093897505,675.9314285714286,1579821.1005714403,PMD_95,0.95
43.5,1450365695.4207761,1416952931.1993961,32619204.299270343,556684.2790806324,236875.6430291402,3862598.092408406,21313402.191750944,853810239.0450234,548390699.6150241,16784429.372701883,6204327.103867509,546904.0,72081.6288436024,2179.998352290932,9.8827194291823,7245.0,9021782.803018609,675.9714285714285,1583808.9203764314,PMD_95,0.95
43.6,1475319367.1077077,1441350340.7375703,33165429.209420037,566110.9370104285,237486.22370676673,3741959.901155683,21176063.6505067,868214833.1545184,559201757.1829214,16781198.58901242,6203554.62959305,554154.0,72679.56285204458,2328.064070032917,10.520989294649192,7250.0,26539752.590403162,676.0114285714285,1586236.843471527,PMD_95,0.95
43.7,1509103240.565551,1474404123.941054,33882128.73545242,578830.8708986196,238157.0181458962,3625226.61922027,21039082.512122758,891296161.4836663,570162019.2416843,16777968.455053393,6202782.253804027,561602.0,74289.26319946157,2570.3952180205474,11.662126710394096,7448.0,35388245.09572388,676.0514285714287,1604505.6178804503,PMD_95,0.95
43.800000000000004,1535108330.6217237,1499830543.8824704,34450356.73859519,588655.8239468934,238774.17671135158,3512270.8499815622,20903666.207635395,908389172.5184814,579326142.0984417,16775068.970695317,6202009.976488186,569072.0,76451.9898838359,2683.351686551435,12.370495476038807,7470.0,27638700.477870785,676.0914285714287,1633688.4416981407,PMD_95,0.95
43.900000000000006,1552868031.521736,1517167921.917166,34865380.74034211,595395.1182554244,239333.74597231214,3403079.365673904,20769584.602035545,917093452.3534293,588628727.3308989,16771950.072064966,6201237.797633275,577123.0,78164.06726053366,2656.159625269614,12.438180113574852,8051.0,19414431.574626192,676.1314285714286,1654724.734614055,PMD_95,0.95
44.0,1560300761.9905887,1524381382.0894675,35081263.66636607,598294.3709949147,239821.86376018357,3297089.5681988415,20635729.005836897,919555047.2430689,593843818.6547159,16768611.801541232,6200465.7172270445,584896.0,79373.21923444721,2507.593043853151,11.915550524549998,7773.0,9098248.393719044,676.1714285714286,1665602.0248659952,PMD_95,0.95
44.1,1569457661.7244294,1533283251.2790942,35332262.898739316,601826.1904498959,240321.35614603455,3194746.479106889,20502977.681025095,924541745.055956,598253114.5715896,16765384.2014947,6199693.7352572465,592959.0,79975.48608157536,2391.072838470958,11.420399394524678,8063.0,10823698.552621694,676.2114285714285,1666860.9587809648,PMD_95,0.95
44.2,1587462785.7352545,1550860744.9369452,35752503.28176811,608655.2609602909,240882.25558086572,3095601.5486912793,20371323.386378728,931772936.0655417,609261625.6323873,16762377.250543918,6198921.8517116355,601026.0,80693.57797325293,2395.873073632797,11.47619233152239,8067.0,19676019.558450814,676.2514285714285,1670963.727625799,PMD_95,0.95
44.300000000000004,1606754106.9323616,1569699679.8255844,36197000.72957733,615974.7661099578,241451.61109028314,2999660.3091527848,20240114.518871974,948499471.5042576,612057559.6274378,16759150.906063685,6198150.066577963,609069.0,81919.97034681098,2417.0406379446167,11.62944306442187,8043.0,20972514.328828227,676.2914285714287,1681209.3517206882,PMD_95,0.95
44.400000000000006,1625919597.7110906,1588412825.0951698,36641519.79322251,623233.0826113344,242019.7400868539,2906818.3102347036,20110196.753892977,955353198.4816713,624596080.5750189,16755925.210428828,6197378.379843986,617375.0,83296.70469145142,2426.536480379661,11.797169562546507,8306.0,20864664.21142277,676.3314285714287,1699227.6926937916,PMD_95,0.95
44.5,1636183562.3270934,1598396577.5535326,36917290.08204138,627168.0396871591,242526.65183239413,2816974.5187886404,19981357.313174553,965402914.6375453,625033118.9025772,16752590.16351005,6196606.791497462,625913.0,84598.32496112371,2324.12648226429,11.417344103843744,8538.0,11974002.830391163,676.3714285714286,1709978.5143885696,PMD_95,0.95
44.6,1655004064.9155974,1616769015.5093162,37357664.27785966,634292.3765650382,243092.75185636614,2730031.2068373975,19852819.127356816,975129815.2882856,634346198.2051655,16749365.786425987,6195835.301526152,634554.0,85433.5455291389,2329.410062190004,11.470595431762986,8641.0,20539331.074626643,676.4114285714286,1718800.826122434,PMD_95,0.95
44.7,1678195832.9051354,1639426367.0306938,37882736.19071234,643040.6410045357,243689.0427244876,2645783.8433064804,19727544.81064517,986442768.1819288,646438404.5241095,16746267.635227626,6195063.909917814,643352.0,86750.34687066474,2379.755653689287,11.788334047257342,8798.0,24923554.867254607,676.4514285714286,1731705.257716708,PMD_95,0.95
44.800000000000004,1701934368.946015,1662620061.354093,38418017.66778299,652000.570614615,244289.3535245038,2564474.391915939,19603428.070700265,1005308147.7359401,651520871.6008027,16743044.52999589,6194402.61666021,652119.0,88333.68319422893,2432.49192850787,12.115380835666326,8767.0,25486707.029239118,676.4914285714285,1748049.408359035,PMD_95,0.95
44.900000000000006,1713529114.6576536,1673903986.2614148,38723891.02350564,656432.9928052791,244804.37992793633,2485567.4904229976,19477056.541882686,1016538212.6138774,652094824.5302646,16739822.07296408,6193631.408241937,661200.0,90016.36135744624,2336.4204760779508,11.787566527019262,9081.0,13365210.607619002,676.5314285714287,1770357.3559804922,PMD_95,0.95
45.0,1730456482.5331066,1690416525.7821233,39131752.17960859,662847.7492472735,245356.82212751836,2409424.5015444704,19352745.178030327,1028103636.9952499,657661105.2961277,16736710.264003022,6192860.298151591,670263.0,90957.31061664624,2309.2059698315265,11.682565844051332,9063.0,18708528.07358104,676.5714285714287,1781074.6981279026,PMD_95,0.95
45.1,1744042046.0467217,1703652026.0565176,39476102.09439017,668032.508144516,245885.3876694232,2335625.754016129,19228469.54795959,1037464972.6485857,662087509.7280477,16733379.081735643,6192089.286376937,679351.0,92209.94032706677,2247.524058420386,11.460433219568163,9088.0,15380411.744784484,676.6114285714286,1794774.7711696387,PMD_95,0.95
45.2,1755838284.174951,1715130691.511058,39788657.09191818,672534.2260912322,246401.34588358458,2264314.7125151353,19105124.75730205,1048913387.8046347,662633979.9590604,16730158.568532819,6191318.372905741,688719.0,93259.25816373329,2167.963256169554,11.11168296188984,9368.0,13601549.42442423,676.6514285714286,1805267.8761949732,PMD_95,0.95
45.300000000000004,1765062761.4666378,1724087284.8521132,40052495.7399299,676081.7654917898,246899.10910311117,2195080.5416858383,18982594.675172642,1055496888.5674231,665470711.4216172,16726828.70301338,6190657.557725779,698145.0,94227.85115012791,2068.300951323965,10.673419158892397,9426.0,11041052.797909003,676.6914285714286,1816506.126221938,PMD_95,0.95
45.400000000000006,1778834831.3429368,1737500864.543513,40405228.101323806,681310.4566737481,247428.24142592985,2128295.255161348,18860543.900705963,1068871623.4490306,666060762.4044168,16723719.506296167,6189886.827325649,707839.0,95011.8787693179,2022.3449019585353,10.444369354523264,9694.0,15595129.996649768,676.7314285714285,1822942.7803509943,PMD_95,0.95
45.5,1800941378.633363,1759087553.6587636,40916148.02229079,689661.7688665813,248015.18344177044,2063439.4837390422,18739299.137145944,1082567524.9935803,674658973.0858634,16723025.737840336,6189116.195193952,717381.0,96119.22484550951,2071.0370267482904,10.714567860294377,9542.0,23943417.601926774,676.7714285714285,1836735.0115003416,PMD_95,0.95
45.6,1828183091.7556944,1785708386.677195,41526144.09114572,699922.9393108982,248638.04804277318,2000670.059347743,18619075.041666877,1089973532.5452988,694681661.1341484,16719807.313914215,6188345.661318467,727076.0,97717.06872205061,2164.056247464947,11.283901325082356,9695.0,29096917.422804527,676.8114285714287,1854949.0404728649,PMD_95,0.95
45.7,1857765824.7405853,1814621147.0029736,42184355.686649024,711045.2037861841,249276.8471765201,1940139.078498082,18499424.928075355,1101295354.0978894,713126851.8731805,16716479.53725494,6187575.225686968,737182.0,99570.19991683871,2258.892322774832,11.87333025014644,10106.0,31454086.207697727,676.8514285714286,1871116.0028067662,PMD_95,0.95
45.800000000000004,1870914665.7077823,1827419481.6187723,42529331.901064545,716051.4398144023,249800.7481313224,1881444.0524826345,18380564.91203809,1114181553.0751684,713570926.3508246,16713372.42898145,6186804.888287231,747345.0,101608.5864786722,2180.995045190748,11.616547313751349,10163.0,15040422.355490178,676.8914285714286,1891412.2082931937,PMD_95,0.95
45.900000000000006,1885198626.5162292,1841330256.6174095,42896559.6115695,721477.3587404677,250332.92850983932,1824525.0657743171,18262929.756370936,1125641280.9696116,716573574.5514681,16710281.523897087,6186034.649107034,757601.0,102700.64183727695,2120.7446575126,11.340097345892422,10256.0,16189005.423205463,676.9314285714286,1904811.4747583272,PMD_95,0.95
46.0,1897030343.0926082,1852835592.0099852,43217913.01131692,725990.3133145049,250847.7579914239,1769764.163718754,18145851.500983994,1134748231.3126333,719474165.9438027,16707065.663335148,6185264.508134157,768005.0,103853.59894394479,2040.8289252752654,10.977776803484657,10404.0,13749794.634788798,676.9714285714285,1917778.9584099501,PMD_95,0.95
46.1,1926083102.0441713,1881224964.004206,43869743.033568114,736913.0249715939,251481.98142583625,1716431.6778434326,18029986.374741323,1154664122.238943,728783996.8377576,16704070.449529223,6184494.465356385,778509.0,104845.98895356018,2131.6892760636983,11.418567653142533,10504.0,30980838.27790838,677.0114285714285,1927864.266344893,PMD_95,0.95
46.2,1948662507.9314709,1903266286.8299983,44398720.83747215,745429.0939848307,252071.1700159598,1664810.6259258068,17914226.495232128,1172703979.8478582,733494800.6018387,16700965.83985458,6183724.520761497,789141.0,106963.07919364296,2149.2786487792796,11.614109470574752,10632.0,24534222.490229834,677.0514285714287,1954513.5829299085,PMD_95,0.95
46.300000000000004,1966445064.6944313,1920601742.628818,44838543.01553856,752152.5016578127,252626.5484166884,1615065.3600849067,21834338.921244517,1183788192.4698398,736326651.4134864,16697861.855438588,6182954.674337278,800080.0,108689.87213259866,2114.9844374731188,11.38767961859792,10939.0,19759515.36421559,677.0914285714287,1976631.621255211,PMD_95,0.95
46.400000000000006,1986021629.2251236,1939695098.8970094,45313788.295533605,759546.797886957,253195.23469360694,1566805.2458753015,21694389.816975396,1195627609.5891452,744255661.1508996,16694978.496156571,6182184.926071516,811151.0,109869.58010836695,2098.524893986727,11.3319860977164,11071.0,21592756.64788646,677.1314285714286,2015781.1771940996,PMD_95,0.95
46.5,2001397946.8364146,1954669781.79988,45709049.179914676,765381.1436308963,253734.71298873817,1519981.833837738,21554815.253758285,1203139267.4420662,752310701.3114123,16691765.719388021,6181415.275951997,822215.0,111378.30679274286,2046.015599581219,11.141304893386446,11064.0,17408451.094043724,677.1714285714286,2031780.5827524606,PMD_95,0.95
46.6,2018962183.7541764,1971787548.101763,46148317.14458816,772030.4160962431,254288.09172880647,1474768.2599126273,21416162.549258634,1220332398.5582008,752869765.0740775,16688443.58876039,6180645.72396651,833514.0,112601.29992056615,2014.943384921608,10.990169377064468,11299.0,19607080.725278743,677.2114285714285,2042548.9475169242,PMD_95,0.95
46.7,2049878018.5045826,2001996531.036053,46842901.067482576,783651.0232877054,254935.37775938126,1431002.3882772394,21278975.592357516,1232722155.5896351,771580776.5388168,16685122.125392837,6179986.270102847,844872.0,114050.60370736785,2103.798498828333,11.499112594992871,11358.0,32977890.80346544,677.2514285714285,2061623.2330591488,PMD_95,0.95
46.800000000000004,2078436679.7928135,2029891140.8360684,47495588.073976226,794385.0169778215,255565.8657912131,1388527.1869879763,21142584.865415115,1253370380.5940764,779673948.9163319,16681911.329152465,6179326.900849631,856599.0,116278.55489352594,2154.7205427232398,11.853256813759426,11727.0,30642873.083315577,677.2914285714287,2083791.0150842883,PMD_95,0.95
46.900000000000006,2106355707.7893827,2057157819.85351,48136809.472262174,804886.8922783373,256191.57133214458,1347410.563283288,25041543.045075122,1270267480.3919523,786841904.994217,16678811.178658484,6178557.616196316,868470.0,118452.51897564625,2192.222588252355,12.008464239593572,11871.0,30030555.38742883,677.3314285714287,2110954.650859364,PMD_95,0.95
47.0,2122099568.8155258,2072484168.2295425,48547810.065555625,810858.5182772264,256732.00215005656,1307718.3990294696,24880579.525584754,1279242672.6643991,793815318.1443462,16675491.652534291,6177788.429631531,880558.0,120353.39409400657,2121.113583800435,11.739664617619693,12088.0,17903930.188646402,677.3714285714286,2159558.462503432,PMD_95,0.95
47.1,2145144488.0998359,2094968337.6283214,49099282.92626499,819543.1783800991,257324.3668696588,1269184.6146246132,24720129.450975288,1294244242.6643102,802061739.2356318,16672172.793151222,6177019.341143071,892762.0,121650.75972629007,2115.63234711093,11.726494458760268,12204.0,25217140.051113285,677.4114285714286,2171684.106802314,PMD_95,0.95
47.2,2161487982.9358387,2110881322.8575244,49523046.6272484,825744.4372080134,257869.01385770374,1231881.4386743843,24561179.21776693,1303484942.8021007,809364764.5262014,16668964.600376492,6176250.350718733,905019.0,123465.44918651716,2055.2969336437477,11.495531209941548,12257.0,18535994.04986613,677.4514285714286,2191918.5938633513,PMD_95,0.95
47.300000000000004,2184555854.8130593,2133386285.8424249,50076662.771362916,834445.9131168148,258460.28615511692,1195768.9329348248,24403499.042138945,1314636815.963525,821478422.3632854,16665867.052829413,6175481.458346317,917434.0,124816.20657024706,2053.336228483345,11.519015726561719,12415.0,25273089.88552312,677.4914285714285,2204625.4283014927,PMD_95,0.95
47.400000000000006,2194515688.2978096,2143037601.191658,50380861.89279168,838264.9440862362,258960.26927390887,1160808.463464033,24246530.583661295,1317316154.8680077,828954821.5895296,16662660.129133483,6174712.664013623,929967.0,126613.25074031779,1945.2061650825551,11.045893805029388,12533.0,12182522.105560739,677.5314285714287,2222114.0808107667,PMD_95,0.95
47.5,2209888264.941829,2157994775.274531,50789905.37332899,844086.1998672872,259498.0941022971,1126962.6579244118,24090159.004166767,1324982413.4424665,836855442.0191511,16659343.85041222,6173943.967708456,942679.0,127513.87959700271,1889.137915079582,10.749958620961515,12712.0,17600064.830151483,677.5714285714287,2226893.68613177,PMD_95,0.95
47.6,2222263101.6615634,2170012557.6752276,51141727.23402332,848802.1393765544,260014.61293564923,1094195.364283937,23935590.187326014,1331845851.4172153,842558151.0855345,16656138.23778502,6173175.369418617,955378.0,128806.84814138329,1815.2999420102196,10.39214501383635,12699.0,14613478.183517283,677.6114285714286,2238079.0037837094,PMD_95,0.95
47.7,2253970073.932479,2200983613.5824094,51865078.732436925,860716.5245982637,260665.0930344305,1062471.6108706028,23782042.460936353,1354036570.8281124,852263538.8935565,16653043.2698713,6172406.869131914,968375.0,129906.93412847492,1895.021640639065,10.796788204733991,12997.0,33954882.51709785,677.6514285714286,2247233.8261814876,PMD_95,0.95
47.800000000000004,2287909999.569793,2234141995.154768,52633209.462473586,873463.9726085829,261330.9799433312,5066095.571132589,23628849.05551337,1370529672.3551555,865864015.1958617,16649728.925294656,6171638.466836153,981574.0,132388.09606040493,1979.9181687018495,10.751632834730364,13199.0,36217883.373801954,677.6914285714286,2277327.35648747,PMD_95,0.95
47.900000000000006,2326015143.5130363,2271380582.6263733,53484741.73527954,887791.8054481712,262027.34593459018,4905817.75655309,23480182.193928093,1390006614.4619753,884805133.6916333,16646525.246426634,6170870.16251914,995060.0,134737.09900907334,2082.5257640267046,11.38310482671958,13486.0,40538836.72862308,677.7314285714285,2432996.4453811343,PMD_95,0.95
48.0,2355434413.291574,2300101929.8828073,54170933.20076094,898886.900213316,262663.30779318203,4750855.333918484,27363870.79578736,1402675590.8973658,897830562.0964472,16643432.211886734,6170101.956168689,1008655.0,137647.4263679627,2108.772591940356,11.576130692410002,13595.0,31880194.016803972,677.7714285714285,2460135.9382651523,PMD_95,0.95
48.1,2389932377.159968,2333799671.2462764,54957498.422844596,911873.7697526182,263333.7210948146,4600814.85650825,27188068.51532673,1433927398.4822335,901406531.6578285,16640229.800298627,6169333.8477726085,1022679.0,139724.32122301531,2161.739235449778,11.883963391537609,14024.0,37001468.91513286,677.8114285714287,2502586.7867398895,PMD_95,0.95
48.2,2419579392.160741,2362738430.9288163,55653951.07122059,923039.1485122449,263971.0121912761,6872555.133868773,29429897.525340382,1450263927.4522488,910207198.1791778,16637248.03278602,6168565.837318712,1037045.0,142545.26440411483,2169.600173421382,11.645677919676297,14366.0,32184848.205472108,677.8514285714286,2536824.9846992274,PMD_95,0.95
48.300000000000004,2435731972.1568785,2378445154.474649,56093085.98250332,929216.7743995205,264514.9253268177,6654156.803924861,29240990.845943946,1460980702.1230383,916054277.5924517,16634046.866724707,6167797.924794815,1051219.0,144643.06639432997,2085.2978467467847,11.325590549165574,14174.0,18802901.075217243,677.8914285714286,2649526.8990792013,PMD_95,0.95
48.400000000000006,2471957268.3716884,2413828947.9245815,56920263.823730394,942859.5950393773,265197.02833696065,6442640.434171099,29053112.478849966,1487590914.0774374,926072724.9265506,16630846.344490526,6167030.110188733,1065993.0,146097.60618288093,2139.9561946435974,11.610699743190777,14774.0,38883414.7061121,677.9314285714286,2657216.351302705,PMD_95,0.95
48.5,2493658030.218751,2434970058.878518,57471099.43271489,951093.4959640292,265778.4115540944,6238220.717909449,28865705.525952097,1506030570.7615092,929729624.3539371,16627646.465955175,6166262.393488283,1080945.0,149040.93459751748,2089.072848702963,11.492529833758079,14952.0,24388547.137267347,677.9714285714285,2686817.190204057,PMD_95,0.95
48.6,2516949976.134624,2457671504.7723765,58052173.9112862,959926.8829434464,266370.56801750616,6040336.120592952,28680196.58223268,1526175243.4441526,933264367.9819738,16624337.230990376,6165494.774681286,1095848.0,150957.51797340822,2054.6024080483357,11.369434938434912,14903.0,25996322.893461198,678.0114285714285,2703422.9175881813,PMD_95,0.95
48.7,2542482175.128355,2482565463.884622,58680151.16844191,969582.1938852244,266977.881406052,5848882.892212445,28496243.303543616,1547204644.2555187,938146428.762609,16621248.660715798,6164727.253755561,1111265.0,153007.48277594306,2032.4169931074694,11.313300072684394,15417.0,28255479.9034478,678.0514285714287,2722298.889716033,PMD_95,0.95
48.800000000000004,2565106226.529484,2504609328.667579,59251171.91194557,978160.173033057,267565.7769256114,5663320.881562894,28312955.49534481,1561523635.0603495,946824304.5490241,16618050.712503223,6163959.830698929,1126531.0,155227.7498866562,1995.3502175733288,11.208818433418669,15266.0,25368263.86373672,678.0914285714287,2743150.4826080897,PMD_95,0.95
48.900000000000006,2597981256.4851966,2536700460.609413,60022028.770450786,990541.9228071577,268225.1825254225,5484557.026255062,28133513.356728774,1584176083.9658787,957408946.2233584,16614963.407476524,6163192.505499216,1142253.0,157195.17083105512,2022.464738818612,11.397754858948154,15722.0,35633841.150871284,678.1314285714286,2757791.2551580356,PMD_95,0.95
49.0,2633140969.529732,2571028860.9177113,60839442.36395173,1003766.9931433144,268899.25492561515,5311270.566216861,27952402.006537355,1611716571.0953317,965386093.8592422,16612206.724259606,6162425.278144245,1158351.0,159951.545570752,2055.929015084038,11.660124544467756,16098.0,37944716.55871026,678.1714285714286,2783905.6141749807,PMD_95,0.95
49.1,2667622018.2667527,2604690706.7463813,61644991.491845556,1016751.7696187702,269568.25890702533,5143501.978687631,31806385.000487976,1631753975.988945,976147376.5510259,16609120.598984713,6161658.148621845,1174537.0,162932.19387642466,2080.763948939938,11.81225325290319,16186.0,37297049.432066195,678.2114285714285,2814932.835044967,PMD_95,0.95
49.2,2683703075.7826304,2620308926.7027717,62101155.356491394,1022883.8490844767,270109.8742822924,4980960.820573656,31604258.03202184,1640102309.381274,984248511.3365567,16606145.095284106,6160891.1169198435,1191053.0,165568.02145670418,1987.406726895867,11.43483155842184,16516.0,18947018.58789324,678.2514285714285,2864735.252016162,PMD_95,0.95
49.300000000000004,2706912379.201946,2642914580.9168987,62695441.563313246,1031655.7038542208,270701.01787954563,4823695.961404195,31401381.908268854,1657301609.6795774,990622617.2778836,16602950.19178592,6160124.183026069,1207836.0,167072.67645402023,1944.0789242868802,11.217919072921557,16783.0,26082941.98562708,678.2914285714287,2872340.786310825,PMD_95,0.95
49.400000000000006,2732292849.1550927,2667647262.418387,63333043.52464154,1041236.1757546664,271307.03630962136,4671425.072790484,31199516.368550777,1681555587.2116594,992107097.224298,16599865.930866234,6159357.346928352,1224863.0,169169.1897541471,1915.7132699090853,11.10002593069539,17027.0,28272011.872925535,678.3314285714287,2890186.1797780097,PMD_95,0.95
49.5,2786131429.059761,2720281675.152983,64516225.74831042,1061417.3416968018,272110.81677049625,8558872.87390947,30998434.592436146,1719247635.4962587,1004571223.1973931,16596672.29114907,6158590.608614528,1242059.0,171505.09458991984,2054.18633719163,11.36863480477882,17196.0,56754434.03926303,678.3714285714286,2914494.4345963546,PMD_95,0.95
49.6,2815505964.814698,2748924801.611122,65235898.665092014,1072519.4949628175,272745.0435214333,8286097.652243683,30800221.183911826,1740214555.9227402,1013453786.7939719,16593479.293758482,6157823.96807243,1259651.0,175717.1211413177,2033.3275095777835,11.45615575039217,17592.0,32467761.09004724,678.4114285714286,3091645.6751095625,PMD_95,0.95
49.7,2840107252.5660253,2772885222.3235555,65866839.35333456,1081845.2657888709,273345.62334667036,8021976.012972004,30603537.68434377,1761553498.6819885,1017181005.8228647,16590176.938566467,6157057.425289893,1277538.0,178335.7205093406,1984.9368253610019,11.284805388319773,17887.0,27714487.47796205,678.4514285714286,3111638.106634707,PMD_95,0.95
49.800000000000004,2860599095.523592,2792814392.994231,66421150.20263936,1089634.7984345127,273917.528287159,7766994.7049582815,30406284.029265355,1781401632.745792,1018280797.8166293,16587095.24669297,6156290.980254754,1295590.0,180641.17741901363,1917.3046412880099,10.987887078773182,18052.0,23623117.702560283,678.4914285714285,3129835.164992679,PMD_95,0.95
49.900000000000006,2877524850.6449556,2809245567.6962852,66908718.18389111,1096100.9550775702,274463.8097023713,7520085.939341257,30211323.31977591,1792895371.6594062,1024158420.9179676,16584014.175510041,6155634.6329548545,1313901.0,182654.61202434986,1835.1943275282479,10.609143108635928,18311.0,20072545.734074727,678.5314285714287,3145187.072710733,PMD_95,0.95
50.0,2902219571.2524023,2833292244.3116693,67546817.86850786,1105444.720525204,275064.35169975116,7281315.485067828,30017760.7132137,1807640929.9312549,1034543763.0280929,16580933.72489391,6154868.369878863,1332448.0,184324.09901999496,1801.829399399222,10.464866553703805,18547.0,27849155.972575985,678.5714285714287,3152863.8651291756,PMD_95,0.95
0.0,130940000.0,130000000.0,900000.0,30000.0,10000.0,19641000.0,26188000.0,39282000.0,23569200.0,15712800.0,6547000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,PMD_99,0.99
0.1,130063479.78112881,129124608.36535957,897788.2031510838,29959.169812606604,11124.042805537709,19000404.590962727,26015183.57337557,39233696.748125926,23558342.67880353,15709668.336846914,6546183.853014126,10.0,125.96602301782761,4511.0,0.06549904516609807,10.0,1100.0,1134.04,878754.2588712085,PMD_99,0.99
0.2,129209480.51942354,128271687.61771458,895628.3326667708,29918.548358058804,12246.020684124373,18380786.529223323,25843404.045680232,39185453.783476196,23547931.04799204,15706537.303103939,6545367.809947817,23.0,139.39229831770845,4070.9,0.06709823510272864,13.0,1430.0,1134.08,856563.3417052514,PMD_99,0.99
0.30000000000000004,128376993.23645884,127440266.52698328,893482.5831510169,29878.181862123274,13365.944462456438,17781458.4700703,25672764.489895735,39137176.61031004,23537524.89674891,15703516.898645714,6544551.870788141,36.0,152.74858149681137,3674.9452079411326,0.06807891969571658,13.0,1447.5770323472184,1134.12,835066.979997044,PMD_99,0.99
0.4,127568514.78140417,126632718.54574995,891473.4723593382,29838.922358484637,14483.84093639274,17201755.59760189,25505892.146609683,39089164.099229604,23527469.800341822,15700497.102098985,6543736.035522169,57.0,166.0369710827814,3329.519157602115,0.0687531647458015,21.0,4634.378795569992,1134.16,814242.9938502604,PMD_99,0.99
0.5,126777651.69985075,125842815.38872081,889437.7100165783,29798.918002714327,15599.68311067319,16641034.886208195,25337712.642421965,39040991.51979577,23517514.433945265,15697477.913342599,6542920.304136978,76.0,179.26472956243546,3007.5672418419035,0.06875029479975389,19.0,2090.0,1134.2,794087.2815533854,PMD_99,0.99
0.6000000000000001,126007022.22688687,125073081.82453676,887467.6886483614,29759.21222136141,16713.501480393505,16098894.386263898,25170429.284707278,38993460.21608027,23507784.330960363,15694349.332255423,6542104.6766196415,101.0,192.42799805415703,2717.951133916491,0.06836840927282056,25.0,2785.154064694437,1134.24,774544.8670285812,PMD_99,0.99
0.7000000000000001,125255178.78088725,124322110.68081889,885523.1846555423,29719.613462742913,17825.30195007446,15574395.728014166,25004366.040054794,38945737.09514301,23497949.384753756,15691441.379964283,6541289.152957234,125.0,205.5337174491511,2457.156020524842,0.0676659593655347,24.0,2640.0,1134.28,755617.7259996386,PMD_99,0.99
0.8,124520906.47515824,123588762.22887264,883528.934659127,29680.215577449224,18935.096049027634,15066960.684436435,24839184.84708501,38897743.55194579,23488229.64470608,15688314.013848094,6540473.733136835,142.0,218.58172405913112,2222.440418472358,0.06670147242283829,17.0,1870.0,1134.32,737276.6257289957,PMD_99,0.99
0.9,123804740.40053105,122873471.60272855,881584.8871494964,29641.017285400252,20042.89336759356,14576139.982920382,24674989.766122293,38850029.90185775,23478735.056199305,15685187.276285801,6539658.417145522,162.0,231.57471025638,2011.1963766251222,0.06552371993085306,20.0,2200.0,1134.3600000000001,719500.4346271923,PMD_99,0.99
1.0,123108563.98757188,122177956.32920888,879726.0187640049,29602.918241364667,21278.721357647224,14101389.2812846,24512104.20773557,38804700.61377434,23469465.51265478,15682061.167152217,6538843.204970382,185.0,244.51694996982408,1831.1063118461873,0.06452942127991554,23.0,4836.801763222773,1264.4,702275.6147223901,PMD_99,0.99
1.1,122426668.95489416,121497264.41957507,877884.0539693871,29564.162661766153,21956.31868790735,13642292.078409329,24350409.5581153,38757578.8421886,23459424.69326025,15678935.686322182,6538028.096598492,212.0,259.7729804572703,1659.060780781373,0.06361160351745253,27.0,2987.5770323472184,707.2971428571428,685588.8354243678,PMD_99,0.99
1.2000000000000002,121760047.03956732,120831900.56104916,875988.9424663944,29525.555316074337,22631.980735690042,13198115.726783793,24189567.94988614,38709950.46781512,23449388.969394766,15675810.833670553,6537213.092016941,231.0,264.561441545578,1504.154702703236,0.06014878433299606,19.0,2090.0,707.3371428571429,669420.1810411088,PMD_99,0.99
1.3,121110215.22009012,120183216.78292698,874205.5282871047,29487.190084919643,23305.718791113977,12768701.183695534,24029919.226408977,38662601.67119723,23439688.338503353,15672906.609072225,6536398.1912128115,260.0,269.3047939390671,1364.799842889282,0.056880595556397726,29.0,3207.5770323472184,707.3771428571429,653745.7022238278,PMD_99,0.99
